"","x","y","signal","voltage","nAppearance"
"1002",175,129,3301,0,1
"1003",176,129,3301,0,1
"1004",103,130,2477,0,1
"1005",175,130,3298,0,2
"1006",176,130,3297,0,1
"1007",144,137,3429,0,1
"1008",141,142,4468,0,1
"1009",141,143,4472,0,1
"1010",142,143,4470,0,1
"1011",83,149,2630,0,1
"1012",84,149,2629,0,1
"1013",188,149,881,0,1
"1014",187,150,886,0,1
"1015",188,150,888,0,1
"1016",119,160,710,0,2
"1017",181,167,6044,0,1
"1018",182,171,9687,0,2
"1019",126,176,7714,0,1
"1020",121,200,2133,0,1
"1021",90,210,2431,0,1
"1022",136,75,4918,0,1
"1023",94,76,3323,0,1
"1024",95,76,3315,0,1
"1025",136,76,4913,0,1
"1026",118,80,5846,0,1
"1027",144,81,3127,0,1
"1028",183,115,9685,0,1
"1029",106,129,9752,0,1
"1030",107,129,9755,0,2
"1031",106,130,9757,0,1
"1032",107,130,9758,0,1
"1033",162,132,842,0,1
"1034",163,132,843,0,1
"1035",162,133,835,0,1
"1036",163,133,839,0,1
"1037",127,145,561,0,1
"1038",128,145,564,0,1
"1039",128,148,2401,0,1
"1040",48,149,9975,0,1
"1041",128,149,2409,0,1
"1042",143,152,4377,0,1
"1043",134,163,278,0,1
"1044",135,163,273,0,1
"1045",97,164,4872,0,1
"1046",98,164,4878,0,1
"1047",98,165,4874,0,1
"1048",143,171,5900,0,1
"1049",144,171,5897,0,1
"1050",143,172,5898,0,2
"1051",144,172,5901,0,1
"1052",167,174,3718,0,1
"1053",167,175,3727,0,1
"1054",168,175,3718,0,1
"1055",126,183,2882,0,2
"1056",133,184,5482,0,1
"1057",104,70,9191,0,1
"1058",79,76,1183,0,2
"1059",132,81,9264,0,2
"1060",134,82,77,0,1
"1061",126,83,9822,0,2
"1062",162,90,6799,0,1
"1063",96,102,8926,0,2
"1064",77,110,6764,0,1
"1065",69,114,9989,0,1
"1066",69,115,9983,0,1
"1067",163,120,4732,0,1
"1068",164,120,4734,0,1
"1069",116,121,8792,0,1
"1070",175,122,5170,0,2
"1071",123,126,2021,0,1
"1072",133,136,467,0,1
"1073",128,137,9362,0,1
"1074",132,137,471,0,1
"1075",133,137,474,0,2
"1076",134,137,473,0,1
"1077",132,138,471,0,1
"1078",133,138,474,0,1
"1079",134,138,472,0,1
"1080",133,139,465,0,2
"1081",112,142,7021,0,1
"1082",179,156,4251,0,2
"1083",79,157,23,0,1
"1084",179,157,4247,0,1
"1085",161,159,3412,0,2
"1086",161,160,3413,0,1
"1087",114,167,7088,0,1
"1088",151,174,7619,0,1
"1089",143,79,6523,0,1
"1090",106,82,4955,0,2
"1091",106,83,4954,0,1
"1092",156,83,7060,0,1
"1093",141,93,1658,0,1
"1094",79,98,1937,0,2
"1095",79,99,1939,0,1
"1096",168,107,6922,0,1
"1097",169,107,6923,0,1
"1098",104,108,838,0,1
"1099",105,108,841,0,1
"1100",105,109,836,0,1
"1101",133,112,939,0,1
"1102",134,112,942,0,1
"1103",134,113,941,0,1
"1104",107,119,10002,0,1
"1105",108,119,10003,0,1
"1106",107,120,9997,0,1
"1107",108,120,10002,0,1
"1108",82,124,8430,0,1
"1109",81,125,8432,0,1
"1110",82,125,8433,0,1
"1111",124,126,6589,0,1
"1112",125,126,6588,0,1
"1113",124,127,6595,0,1
"1114",125,127,6594,0,1
"1115",124,128,6588,0,1
"1116",125,128,6584,0,1
"1117",50,130,2846,0,1
"1118",152,134,1107,0,1
"1119",93,135,5020,0,2
"1120",152,135,1098,0,1
"1121",93,136,5020,0,2
"1122",53,148,5346,0,1
"1123",54,148,5348,0,1
"1124",158,153,4672,0,1
"1125",158,154,4678,0,1
"1126",180,157,655,0,2
"1127",91,178,6310,0,1
"1128",123,197,2607,0,1
"1129",124,197,2605,0,1
"1130",123,198,2606,0,1
"1131",124,198,2601,0,1
"1132",138,80,3164,0,1
"1133",107,83,3046,0,1
"1134",124,103,1942,0,1
"1135",144,106,1516,0,1
"1136",84,109,2117,0,1
"1137",149,135,6400,0,1
"1138",149,136,6402,0,1
"1139",150,136,6400,0,1
"1140",154,137,1545,0,1
"1141",155,137,1543,0,1
"1142",159,137,308,0,2
"1143",159,138,9978,0,1
"1144",159,139,9979,0,1
"1145",83,146,8339,0,1
"1146",83,147,8338,0,1
"1147",70,156,474,0,1
"1148",106,162,6614,0,1
"1149",107,162,6615,0,1
"1150",98,167,9672,0,1
"1151",146,176,1450,0,1
"1152",74,195,9189,0,1
"1153",121,69,7604,0,1
"1154",121,70,7606,0,2
"1155",93,75,7583,0,1
"1156",93,76,7587,0,1
"1157",98,76,4560,0,1
"1158",104,90,1453,0,1
"1159",147,96,2426,0,1
"1160",168,96,3500,0,1
"1161",168,97,3506,0,1
"1162",169,97,3501,0,1
"1163",155,115,9430,0,1
"1164",175,117,8060,0,1
"1165",109,121,8055,0,1
"1166",110,121,8058,0,1
"1167",167,121,1875,0,1
"1168",167,122,1875,0,1
"1169",74,126,9407,0,1
"1170",184,126,6652,0,1
"1171",165,139,6127,0,1
"1172",118,172,9789,0,1
"1173",127,186,9698,0,1
"1174",78,203,2803,0,1
"1175",93,82,57,0,1
"1176",163,86,1638,0,1
"1177",164,86,1639,0,1
"1178",143,100,2656,0,1
"1179",143,101,2657,0,1
"1180",100,134,5616,0,1
"1181",138,136,9230,0,1
"1182",139,137,9930,0,1
"1183",139,138,9933,0,1
"1184",140,138,9926,0,1
"1185",92,145,1540,0,1
"1186",149,165,4727,0,1
"1187",149,166,4723,0,2
"1188",82,185,4285,0,1
"1189",147,74,1274,0,1
"1190",92,81,2780,0,1
"1191",135,86,5113,0,1
"1192",121,90,1249,0,1
"1193",61,112,5428,0,1
"1194",88,119,235,0,1
"1195",174,119,1603,0,1
"1196",175,119,1611,0,1
"1197",174,120,1609,0,1
"1198",175,120,1613,0,1
"1199",175,122,4204,0,1
"1200",176,122,4203,0,1
"1201",181,123,5151,0,1
"1202",175,125,3103,0,1
"1203",176,125,3104,0,1
"1204",104,126,5781,0,1
"1205",104,127,5785,0,1
"1206",41,128,6955,0,1
"1207",42,128,6956,0,2
"1208",118,128,1677,0,2
"1209",42,129,6955,0,1
"1210",161,138,640,0,1
"1211",161,139,644,0,1
"1212",111,140,6617,0,2
"1213",111,141,6616,0,1
"1214",118,149,7103,0,2
"1215",107,151,9842,0,1
"1216",175,157,5776,0,1
"1217",175,158,5773,0,1
"1218",159,161,8937,0,1
"1219",159,162,8939,0,1
"1220",113,165,5625,0,1
"1221",114,165,5618,0,1
"1222",104,173,1683,0,1
"1223",104,174,1681,0,1
"1224",101,176,198,0,1
"1225",169,186,2549,0,1
"1226",170,186,2550,0,1
"1227",101,194,9400,0,1
"1228",101,195,9393,0,1
"1229",63,199,259,0,1
"1230",99,206,959,0,1
"1231",99,207,960,0,1
"1232",139,89,802,0,1
"1233",157,90,323,0,1
"1234",148,91,161,0,1
"1235",147,92,165,0,2
"1236",148,92,169,0,1
"1237",79,101,7421,0,1
"1238",72,102,9165,0,1
"1239",78,102,7423,0,2
"1240",79,102,7426,0,1
"1241",179,105,5320,0,1
"1242",136,111,1638,0,1
"1243",137,111,1636,0,1
"1244",136,112,1640,0,1
"1245",137,112,1640,0,1
"1246",68,118,7887,0,1
"1247",100,120,5127,0,1
"1248",162,121,592,0,1
"1249",79,123,6689,0,1
"1250",94,125,9240,0,1
"1251",95,125,9239,0,1
"1252",53,129,8211,0,1
"1253",76,141,4862,0,1
"1254",174,151,7696,0,1
"1255",141,159,6743,0,2
"1256",74,162,1781,0,1
"1257",151,178,7255,0,1
"1258",102,183,1597,0,1
"1259",106,88,4996,0,1
"1260",107,88,8512,0,1
"1261",108,88,8511,0,1
"1262",106,95,3022,0,1
"1263",106,96,3024,0,1
"1264",107,96,3020,0,1
"1265",120,103,7061,0,1
"1266",120,104,7059,0,1
"1267",165,108,7540,0,1
"1268",121,112,47,0,1
"1269",122,112,44,0,1
"1270",121,113,47,0,1
"1271",122,113,46,0,1
"1272",174,115,5046,0,1
"1273",175,115,5043,0,2
"1274",166,133,1615,0,1
"1275",167,133,1611,0,1
"1276",159,137,5523,0,1
"1277",186,137,2892,0,1
"1278",187,137,2891,0,1
"1279",46,148,7233,0,2
"1280",81,172,7002,0,1
"1281",135,172,2317,0,1
"1282",135,173,2318,0,1
"1283",158,181,8227,0,1
"1284",158,182,8226,0,1
"1285",85,199,9206,0,1
"1286",86,199,9206,0,1
"1287",85,200,9206,0,1
"1288",86,200,9205,0,1
"1289",121,209,7440,0,1
"1290",120,210,7441,0,1
"1291",121,210,7442,0,1
"1292",88,77,6646,0,1
"1293",92,77,1782,0,1
"1294",102,90,5847,0,1
"1295",103,90,5849,0,1
"1296",102,91,5849,0,1
"1297",103,91,5851,0,1
"1298",65,98,7682,0,1
"1299",172,98,840,0,1
"1300",65,99,7681,0,1
"1301",62,112,586,0,1
"1302",164,114,6142,0,1
"1303",157,123,766,0,1
"1304",158,123,762,0,1
"1305",50,125,8894,0,1
"1306",156,127,4361,0,1
"1307",156,128,4352,0,1
"1308",149,130,9959,0,1
"1309",149,131,9965,0,1
"1310",133,139,2169,0,1
"1311",57,144,3077,0,1
"1312",136,157,4047,0,2
"1313",54,160,4249,0,1
"1314",92,160,8835,0,1
"1315",162,165,7600,0,1
"1316",163,165,7595,0,1
"1317",109,189,1065,0,1
"1318",109,190,1061,0,1
"1319",127,203,6206,0,1
"1320",159,90,5765,0,1
"1321",58,109,566,0,1
"1322",151,110,4965,0,1
"1323",134,121,1047,0,1
"1324",131,122,7924,0,1
"1325",134,122,1047,0,1
"1326",131,123,7927,0,1
"1327",114,124,6016,0,1
"1328",114,125,6020,0,1
"1329",93,145,4108,0,1
"1330",141,146,773,0,1
"1331",126,149,9927,0,1
"1332",94,153,5312,0,1
"1333",95,153,5310,0,1
"1334",94,154,5317,0,1
"1335",95,154,5315,0,1
"1336",65,155,3927,0,1
"1337",66,155,3925,0,1
"1338",155,162,3687,0,1
"1339",64,163,4023,0,1
"1340",155,163,3690,0,1
"1341",64,164,4021,0,1
"1342",153,168,5898,0,1
"1343",70,171,2353,0,1
"1344",114,197,3712,0,1
"1345",156,91,5410,0,1
"1346",156,92,5418,0,1
"1347",157,92,5416,0,1
"1348",100,93,7900,0,1
"1349",118,97,4264,0,1
"1350",118,98,4261,0,2
"1351",112,106,7896,0,1
"1352",158,110,7110,0,2
"1353",44,123,853,0,1
"1354",44,124,862,0,1
"1355",175,143,1840,0,1
"1356",49,149,3898,0,1
"1357",65,161,9692,0,1
"1358",141,167,1623,0,1
"1359",66,174,5751,0,1
"1360",77,207,525,0,1
"1361",78,207,524,0,1
"1362",77,208,521,0,1
"1363",125,68,2395,0,1
"1364",126,68,2397,0,1
"1365",122,69,5676,0,1
"1366",126,83,1913,0,1
"1367",78,86,10003,0,1
"1368",111,91,3578,0,1
"1369",112,91,3576,0,1
"1370",111,92,3576,0,1
"1371",112,92,3575,0,1
"1372",127,93,695,0,1
"1373",70,99,2713,0,1
"1374",69,100,2714,0,2
"1375",70,100,2718,0,2
"1376",71,100,2716,0,1
"1377",69,101,2711,0,1
"1378",70,101,2714,0,1
"1379",71,101,2712,0,1
"1380",146,101,8268,0,1
"1381",89,116,371,0,1
"1382",89,117,375,0,1
"1383",62,131,4887,0,1
"1384",63,131,4894,0,2
"1385",179,134,5457,0,1
"1386",93,135,7420,0,1
"1387",93,136,7415,0,1
"1388",180,148,4252,0,1
"1389",83,150,5851,0,1
"1390",177,162,6702,0,1
"1391",178,162,6697,0,1
"1392",160,167,5418,0,1
"1393",114,183,1241,0,1
"1394",154,198,3747,0,1
"1395",89,73,4197,0,1
"1396",69,86,9907,0,1
"1397",120,91,6323,0,1
"1398",121,91,6325,0,1
"1399",146,92,7944,0,2
"1400",146,93,7944,0,1
"1401",166,94,6850,0,1
"1402",86,99,4925,0,1
"1403",86,100,4925,0,1
"1404",112,105,4974,0,1
"1405",78,107,9793,0,1
"1406",79,107,9798,0,1
"1407",79,108,9796,0,1
"1408",157,109,9910,0,1
"1409",176,115,1026,0,1
"1410",177,115,1027,0,1
"1411",177,116,1015,0,1
"1412",161,120,1592,0,1
"1413",172,131,9891,0,1
"1414",125,135,8253,0,1
"1415",158,149,9552,0,1
"1416",159,149,9551,0,1
"1417",158,150,9553,0,2
"1418",159,150,9544,0,1
"1419",79,182,9452,0,1
"1420",135,187,4314,0,1
"1421",136,187,4312,0,1
"1422",135,188,4317,0,1
"1423",136,188,4312,0,1
"1424",125,197,7627,0,1
"1425",100,74,850,0,1
"1426",104,75,7757,0,1
"1427",104,76,7760,0,1
"1428",128,87,2287,0,1
"1429",129,87,2289,0,1
"1430",128,88,2289,0,1
"1431",129,88,2289,0,1
"1432",94,103,4929,0,1
"1433",158,106,214,0,2
"1434",158,122,6103,0,1
"1435",159,122,6104,0,2
"1436",162,122,4900,0,1
"1437",163,122,4909,0,2
"1438",146,123,8478,0,1
"1439",147,123,8479,0,1
"1440",163,123,4905,0,1
"1441",141,124,5056,0,1
"1442",136,125,2940,0,1
"1443",140,125,5053,0,1
"1444",141,125,5060,0,1
"1445",142,125,5053,0,1
"1446",113,141,5617,0,1
"1447",152,141,9446,0,1
"1448",152,142,9444,0,1
"1449",169,144,8428,0,1
"1450",168,145,8428,0,1
"1451",169,145,8431,0,1
"1452",121,151,4518,0,1
"1453",122,155,6472,0,1
"1454",123,155,6475,0,1
"1455",122,156,6469,0,1
"1456",123,156,6470,0,1
"1457",122,157,6467,0,1
"1458",123,157,6473,0,1
"1459",124,157,6465,0,1
"1460",123,158,6472,0,1
"1461",144,186,4054,0,1
"1462",144,187,4066,0,1
"1463",171,189,9446,0,1
"1464",172,189,9443,0,1
"1465",127,213,390,0,1
"1466",128,213,394,0,1
"1467",128,214,393,0,1
"1468",130,80,7934,0,1
"1469",131,80,7934,0,1
"1470",79,82,9523,0,1
"1471",105,86,1814,0,1
"1472",80,100,1304,0,1
"1473",81,100,1300,0,1
"1474",80,101,1299,0,1
"1475",177,105,9774,0,1
"1476",177,106,9775,0,1
"1477",46,115,8236,0,1
"1478",140,126,3480,0,1
"1479",175,130,9997,0,1
"1480",138,132,9388,0,1
"1481",138,133,9390,0,1
"1482",172,140,9147,0,1
"1483",173,140,9146,0,1
"1484",141,147,3255,0,1
"1485",110,153,110,0,1
"1486",97,172,646,0,1
"1487",68,178,1239,0,1
"1488",168,186,7137,0,1
"1489",168,187,7138,0,1
"1490",99,77,8378,0,1
"1491",89,86,7907,0,2
"1492",90,86,7914,0,1
"1493",115,91,1453,0,1
"1494",115,92,1453,0,1
"1495",113,98,6873,0,1
"1496",114,98,6881,0,1
"1497",167,98,1403,0,1
"1498",168,98,1400,0,1
"1499",58,124,8226,0,1
"1500",68,124,3716,0,1
"1501",52,127,1379,0,1
"1502",53,127,1384,0,1
"1503",107,129,6147,0,1
"1504",116,130,4609,0,1
"1505",102,131,7673,0,1
"1506",108,137,8941,0,1
"1507",187,147,208,0,1
"1508",167,149,9637,0,1
"1509",167,150,9635,0,1
"1510",83,152,4236,0,1
"1511",83,153,4232,0,1
"1512",161,181,1042,0,1
"1513",161,182,1039,0,1
"1514",67,190,9343,0,1
"1515",109,69,6252,0,1
"1516",110,69,6251,0,2
"1517",78,75,6211,0,1
"1518",87,81,2970,0,1
"1519",88,81,2964,0,1
"1520",107,86,9536,0,1
"1521",81,88,6755,0,1
"1522",82,88,6758,0,1
"1523",82,89,6753,0,1
"1524",146,96,1723,0,1
"1525",81,105,6216,0,1
"1526",177,110,3423,0,1
"1527",114,113,7842,0,1
"1528",101,119,3372,0,1
"1529",169,119,2616,0,1
"1530",170,119,2618,0,1
"1531",101,120,3367,0,1
"1532",153,127,976,0,1
"1533",72,130,2772,0,1
"1534",170,131,9232,0,1
"1535",171,131,9233,0,1
"1536",172,139,3113,0,1
"1537",147,140,859,0,1
"1538",146,141,854,0,1
"1539",147,141,865,0,1
"1540",163,147,461,0,1
"1541",112,149,4670,0,1
"1542",161,159,5783,0,1
"1543",76,163,3501,0,1
"1544",118,175,9096,0,1
"1545",85,193,8188,0,1
"1546",140,75,4781,0,1
"1547",144,78,308,0,1
"1548",127,80,240,0,1
"1549",127,81,241,0,1
"1550",87,84,6212,0,1
"1551",87,85,6210,0,1
"1552",108,103,4249,0,1
"1553",141,109,3457,0,1
"1554",142,109,3461,0,1
"1555",71,110,2675,0,1
"1556",65,128,6535,0,1
"1557",66,128,6535,0,1
"1558",166,128,6466,0,1
"1559",48,130,432,0,1
"1560",48,131,430,0,1
"1561",128,138,7965,0,1
"1562",127,139,7963,0,1
"1563",128,139,7967,0,1
"1564",129,139,7962,0,1
"1565",128,140,7962,0,1
"1566",164,140,9818,0,2
"1567",42,155,4779,0,1
"1568",135,167,7061,0,1
"1569",122,170,8066,0,1
"1570",123,170,8070,0,1
"1571",123,171,8070,0,1
"1572",70,175,4401,0,1
"1573",71,175,4405,0,1
"1574",134,176,517,0,1
"1575",124,194,5556,0,1
"1576",113,68,5283,0,1
"1577",144,75,9189,0,1
"1578",78,76,6455,0,1
"1579",79,76,6458,0,1
"1580",78,77,6598,0,1
"1581",78,78,6599,0,1
"1582",79,78,6595,0,1
"1583",127,83,826,0,1
"1584",138,83,4162,0,1
"1585",93,87,5941,0,1
"1586",79,88,2522,0,1
"1587",80,88,2514,0,1
"1588",93,88,5936,0,1
"1589",111,102,7762,0,1
"1590",112,102,7760,0,1
"1591",111,103,7763,0,2
"1592",147,103,1474,0,1
"1593",147,104,1465,0,1
"1594",107,107,421,0,1
"1595",107,108,424,0,1
"1596",108,108,419,0,1
"1597",150,113,1201,0,2
"1598",150,114,1200,0,1
"1599",129,117,2629,0,1
"1600",83,121,4461,0,1
"1601",185,141,5262,0,1
"1602",185,142,5266,0,2
"1603",104,145,446,0,1
"1604",105,145,450,0,1
"1605",105,146,446,0,1
"1606",148,156,4480,0,1
"1607",148,157,4475,0,1
"1608",140,158,4254,0,1
"1609",60,159,1859,0,1
"1610",140,159,4257,0,1
"1611",141,159,4256,0,1
"1612",160,159,8601,0,1
"1613",173,164,6529,0,1
"1614",83,170,485,0,1
"1615",90,179,3441,0,1
"1616",115,185,733,0,1
"1617",91,191,5079,0,1
"1618",116,217,1079,0,1
"1619",151,80,1537,0,1
"1620",63,93,3892,0,2
"1621",50,101,662,0,1
"1622",142,102,5765,0,1
"1623",53,103,4563,0,1
"1624",171,111,4412,0,1
"1625",65,112,4496,0,1
"1626",66,112,4503,0,1
"1627",95,114,6584,0,1
"1628",140,116,8343,0,1
"1629",151,117,1007,0,1
"1630",151,118,1012,0,2
"1631",166,124,10002,0,1
"1632",152,131,4245,0,1
"1633",87,132,8804,0,1
"1634",117,141,1433,0,1
"1635",125,142,2958,0,1
"1636",125,143,2956,0,2
"1637",100,144,9961,0,1
"1638",119,145,9650,0,1
"1639",120,145,9653,0,2
"1640",110,160,73,0,1
"1641",111,160,68,0,1
"1642",170,175,7359,0,1
"1643",171,175,7363,0,1
"1644",180,177,810,0,2
"1645",108,183,1522,0,1
"1646",76,184,4393,0,1
"1647",165,193,3171,0,1
"1648",120,211,9666,0,1
"1649",121,211,9665,0,1
"1650",114,68,9712,0,1
"1651",114,69,9708,0,1
"1652",138,70,9812,0,1
"1653",97,73,6424,0,1
"1654",161,84,7673,0,1
"1655",118,98,5136,0,1
"1656",119,98,5139,0,1
"1657",118,99,5135,0,1
"1658",119,99,5140,0,1
"1659",120,106,7726,0,2
"1660",120,107,7719,0,2
"1661",57,117,5609,0,1
"1662",122,118,821,0,2
"1663",172,119,8363,0,1
"1664",80,121,9642,0,1
"1665",81,121,9652,0,1
"1666",80,122,9641,0,2
"1667",81,122,9652,0,1
"1668",59,134,6174,0,1
"1669",131,137,5536,0,1
"1670",116,148,4144,0,1
"1671",117,148,4147,0,1
"1672",98,155,722,0,1
"1673",99,155,725,0,1
"1674",73,187,8079,0,1
"1675",153,189,3445,0,1
"1676",80,73,8704,0,1
"1677",133,74,7857,0,1
"1678",79,86,6560,0,1
"1679",60,95,8659,0,1
"1680",61,95,8655,0,1
"1681",154,96,550,0,1
"1682",155,96,552,0,1
"1683",174,103,8246,0,1
"1684",98,106,4388,0,1
"1685",52,108,9024,0,1
"1686",53,108,9021,0,1
"1687",52,109,9027,0,1
"1688",53,109,9026,0,1
"1689",86,116,1076,0,1
"1690",87,116,1077,0,1
"1691",86,117,1075,0,1
"1692",87,117,1076,0,1
"1693",78,120,5263,0,1
"1694",77,121,5261,0,1
"1695",78,121,5267,0,1
"1696",112,128,4075,0,1
"1697",112,129,4068,0,1
"1698",85,130,317,0,1
"1699",90,132,10002,0,1
"1700",90,133,10003,0,2
"1701",81,138,1211,0,1
"1702",88,142,6471,0,1
"1703",72,143,448,0,1
"1704",72,144,442,0,1
"1705",152,147,8399,0,1
"1706",152,148,8399,0,1
"1707",108,150,4837,0,1
"1708",109,150,4833,0,1
"1709",113,157,6015,0,1
"1710",100,167,497,0,1
"1711",81,174,3600,0,1
"1712",95,77,1233,0,2
"1713",111,103,5349,0,1
"1714",111,135,790,0,1
"1715",108,138,7812,0,1
"1716",109,138,7811,0,1
"1717",139,146,1273,0,1
"1718",140,146,1271,0,1
"1719",135,150,4720,0,1
"1720",177,150,7236,0,2
"1721",83,155,5297,0,1
"1722",84,155,5301,0,1
"1723",136,157,7444,0,1
"1724",123,181,1847,0,1
"1725",124,181,1845,0,1
"1726",93,183,2778,0,1
"1727",113,185,2044,0,1
"1728",165,188,8181,0,1
"1729",165,189,8185,0,1
"1730",166,189,8184,0,1
"1731",63,190,5719,0,1
"1732",111,197,6002,0,1
"1733",93,77,4281,0,1
"1734",93,78,4292,0,1
"1735",154,78,632,0,1
"1736",154,79,635,0,1
"1737",93,83,2396,0,1
"1738",85,94,4914,0,1
"1739",86,94,4918,0,1
"1740",165,97,373,0,1
"1741",77,98,7279,0,1
"1742",78,98,7281,0,1
"1743",106,105,9118,0,2
"1744",129,107,3763,0,1
"1745",129,108,3765,0,1
"1746",130,108,3759,0,1
"1747",69,111,3506,0,2
"1748",45,115,4249,0,1
"1749",170,115,4078,0,2
"1750",171,115,4075,0,1
"1751",64,119,282,0,1
"1752",65,119,280,0,1
"1753",93,124,2558,0,1
"1754",70,128,2587,0,1
"1755",160,140,101,0,1
"1756",185,142,9079,0,1
"1757",156,148,9666,0,1
"1758",69,149,8035,0,1
"1759",151,150,9536,0,1
"1760",148,175,9080,0,1
"1761",102,70,1779,0,1
"1762",94,79,454,0,1
"1763",149,83,7656,0,1
"1764",149,84,7664,0,1
"1765",88,87,9051,0,1
"1766",111,96,5902,0,1
"1767",111,97,5901,0,1
"1768",138,97,9907,0,1
"1769",73,107,5636,0,1
"1770",73,108,5638,0,1
"1771",102,109,3689,0,1
"1772",101,110,3691,0,1
"1773",102,110,3694,0,1
"1774",75,113,5072,0,1
"1775",76,113,5080,0,1
"1776",76,114,5074,0,2
"1777",163,122,4111,0,1
"1778",172,124,10002,0,1
"1779",172,125,10003,0,1
"1780",140,137,4327,0,1
"1781",157,150,6832,0,2
"1782",69,160,6082,0,2
"1783",70,160,6083,0,1
"1784",149,184,3051,0,1
"1785",160,188,812,0,1
"1786",160,189,817,0,1
"1787",136,78,7760,0,1
"1788",96,83,2322,0,1
"1789",84,95,6408,0,1
"1790",123,104,8177,0,1
"1791",59,105,6891,0,1
"1792",123,105,8176,0,1
"1793",59,106,6887,0,1
"1794",158,109,3306,0,1
"1795",158,110,3303,0,1
"1796",151,118,6281,0,1
"1797",77,120,549,0,1
"1798",131,132,1306,0,1
"1799",136,132,6830,0,1
"1800",136,133,6840,0,1
"1801",94,138,7581,0,1
"1802",94,139,7581,0,1
"1803",113,153,4072,0,1
"1804",49,157,8662,0,1
"1805",109,167,1167,0,1
"1806",109,168,1170,0,1
"1807",110,168,1160,0,1
"1808",165,176,3080,0,1
"1809",165,177,3080,0,1
"1810",58,183,1247,0,1
"1811",91,68,5572,0,1
"1812",122,76,5427,0,1
"1813",123,76,5427,0,1
"1814",62,89,2378,0,1
"1815",63,89,2372,0,1
"1816",146,92,5431,0,1
"1817",147,92,5427,0,1
"1818",103,97,8838,0,1
"1819",103,98,8842,0,1
"1820",97,109,5,0,1
"1821",120,119,1860,0,1
"1822",176,123,4638,0,1
"1823",146,125,9779,0,1
"1824",97,126,4413,0,1
"1825",140,134,8170,0,1
"1826",82,135,1176,0,1
"1827",140,135,8171,0,2
"1828",53,137,1771,0,1
"1829",54,137,1772,0,1
"1830",142,137,6617,0,1
"1831",143,137,6620,0,1
"1832",142,138,5525,0,1
"1833",143,138,6615,0,1
"1834",98,145,8695,0,1
"1835",97,146,8699,0,1
"1836",98,146,8701,0,1
"1837",74,148,1743,0,1
"1838",155,156,6365,0,1
"1839",148,171,4453,0,1
"1840",82,172,6380,0,1
"1841",106,179,2833,0,1
"1842",98,70,5036,0,1
"1843",98,71,5039,0,1
"1844",99,71,5037,0,1
"1845",77,83,8516,0,1
"1846",88,85,283,0,1
"1847",88,86,292,0,1
"1848",89,86,286,0,1
"1849",137,86,6962,0,1
"1850",138,86,6961,0,1
"1851",147,86,8728,0,1
"1852",63,93,655,0,1
"1853",140,94,8069,0,1
"1854",140,95,8075,0,1
"1855",150,99,6580,0,1
"1856",78,102,2456,0,1
"1857",149,114,9571,0,1
"1858",76,123,2363,0,1
"1859",145,130,4287,0,1
"1860",145,131,4284,0,1
"1861",144,133,7010,0,1
"1862",111,140,7009,0,1
"1863",92,143,1278,0,1
"1864",93,143,1276,0,1
"1865",75,144,4154,0,1
"1866",92,144,1275,0,1
"1867",93,144,1271,0,1
"1868",120,144,5831,0,1
"1869",120,145,5825,0,1
"1870",138,148,3546,0,1
"1871",139,148,3542,0,1
"1872",157,150,1994,0,1
"1873",158,150,1994,0,1
"1874",157,151,1985,0,1
"1875",126,157,1108,0,1
"1876",127,157,1111,0,1
"1877",120,170,6498,0,1
"1878",121,170,6495,0,1
"1879",123,175,161,0,1
"1880",124,175,163,0,1
"1881",123,176,161,0,2
"1882",124,176,164,0,2
"1883",124,177,151,0,2
"1884",115,208,1731,0,1
"1885",108,69,7560,0,1
"1886",146,84,5571,0,1
"1887",146,85,5563,0,1
"1888",136,91,4249,0,1
"1889",168,93,3468,0,1
"1890",169,93,3476,0,1
"1891",153,98,1988,0,1
"1892",95,101,9229,0,1
"1893",96,101,9227,0,1
"1894",102,101,9229,0,1
"1895",103,101,9229,0,1
"1896",95,102,9229,0,1
"1897",96,102,9228,0,1
"1898",102,102,9230,0,1
"1899",103,102,9230,0,1
"1900",163,102,3245,0,1
"1901",128,106,8339,0,1
"1902",129,106,8339,0,1
"1903",177,114,4176,0,1
"1904",178,114,4165,0,1
"1905",140,133,1449,0,1
"1906",166,141,4840,0,1
"1907",94,144,6408,0,1
"1908",176,150,549,0,1
"1909",177,150,547,0,1
"1910",176,151,547,0,1
"1911",177,151,547,0,1
"1912",62,161,5194,0,1
"1913",137,167,6499,0,1
"1914",136,168,6498,0,1
"1915",137,168,6502,0,1
"1916",126,173,9419,0,1
"1917",164,177,1147,0,1
"1918",174,181,8918,0,1
"1919",174,182,8909,0,1
"1920",89,72,6137,0,1
"1921",91,86,8294,0,1
"1922",95,104,8550,0,1
"1923",163,108,4865,0,1
"1924",145,109,6153,0,1
"1925",139,110,4548,0,1
"1926",144,110,6149,0,1
"1927",145,110,6157,0,1
"1928",139,111,4549,0,1
"1929",155,113,8553,0,1
"1930",85,123,1233,0,1
"1931",181,133,6376,0,1
"1932",182,133,6380,0,1
"1933",77,137,1400,0,1
"1934",77,138,1402,0,1
"1935",124,139,2256,0,1
"1936",125,139,2255,0,1
"1937",180,142,5743,0,1
"1938",181,142,5742,0,1
"1939",68,146,738,0,1
"1940",68,147,733,0,2
"1941",45,148,3568,0,1
